Citra,Lable,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195
/content/Crop ROI/ta/ta108.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,20,52,0,0,16,106,0,4,1,139,0,24,0,102,0,45,0,47,0,24,0,6,0,10,67,77,3,1,43,84,0,0,19,65,0,4,1,51,0,16,0,64,0,56,0,49,0,124,10,14,0,1,17,10,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta28.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,0,18,66,0,1,6,97,0,20,0,84,0,27,0,54,0,18,0,19,0,5,0,2,0,0,66,88,0,0,30,88,0,1,9,94,0,20,0,84,0,46,0,79,0,86,0,62,0,97,0,44,0,0,11,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta76.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,6,27,0,0,8,55,0,0,8,74,0,1,1,96,0,12,0,80,0,29,0,42,0,0,32,110,0,0,38,110,0,0,22,110,0,0,9,111,0,1,6,97,0,24,0,88,0,56,0,65,0,0,13,29,0,0,6,13,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta100.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,11,38,0,0,18,76,0,0,17,109,0,18,2,118,0,46,0,72,0,44,0,20,0,0,58,76,0,0,48,90,0,0,24,78,0,0,11,65,0,11,2,49,0,35,0,53,0,100,0,29,3,0,27,18,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta37.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,0,15,70,0,0,8,96,0,16,6,90,0,14,0,90,0,26,0,68,0,20,0,33,0,0,71,79,0,0,27,92,0,0,11,93,0,4,3,93,0,20,0,84,0,32,0,76,0,52,0,85,0,0,15,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta90.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,6,23,0,0,5,49,0,3,0,53,0,13,0,37,0,9,0,13,0,0,18,18,0,0,56,67,0,0,50,106,0,0,14,130,0,3,0,141,0,48,0,96,0,88,3,67,0,35,86,23,4,0,36,33,0,0,8,9,0,0,1,1,0,0,0,0,0,2,0,2,0,11,3,6,0,14,15,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta38.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,0,0,17,81,0,0,7,113,0,7,0,113,0,20,0,84,0,28,0,66,0,21,0,25,0,0,76,63,3,0,22,80,0,0,4,82,0,5,0,77,0,18,0,80,0,33,0,75,0,65,0,76,0,0,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta72.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14,0,1,0,15,0,1,0,7,0,0,6,7,0,0,20,40,0,0,25,91,0,0,14,118,0,0,7,137,0,12,3,129,0,65,0,55,0,0,67,58,0,0,59,73,0,0,18,70,0,0,8,54,0,0,4,38,0,8,3,29,0,44,0,18,0,0,36,19,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta89.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,2,22,0,5,1,44,0,8,0,23,0,3,0,4,0,0,0,0,0,0,0,0,0,12,56,66,0,21,30,109,0,12,4,128,0,47,7,102,0,85,19,44,0,65,2,5,0,12,1,0,0,8,29,15,0,2,4,6,0,1,1,2,0,4,2,5,0,27,5,9,0,98,14,3,0,102,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta23.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,8,0,1,0,3,0,0,0,0,0,0,0,0,0,0,18,36,0,0,21,87,0,0,21,123,0,13,4,127,0,54,0,87,0,61,0,31,0,25,0,4,0,0,63,70,3,0,24,68,0,0,8,43,0,5,2,40,0,24,0,31,0,71,0,29,0,140,0,6,1,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta67.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,12,0,0,1,15,0,2,0,14,0,3,0,6,0,0,10,16,0,0,24,57,0,0,26,100,0,0,20,124,0,0,8,136,0,23,3,130,0,87,1,35,0,0,79,51,1,0,43,74,0,0,18,53,0,0,5,38,0,0,4,32,0,9,3,18,0,47,1,12,0,6,32,7,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta117.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,30,0,0,14,84,0,0,1,103,0,12,6,86,0,19,1,84,0,40,2,40,0,17,2,9,0,16,49,77,1,0,19,85,0,0,1,103,0,4,3,95,0,20,1,81,0,55,7,59,0,105,29,19,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta114.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,6,29,47,0,6,24,114,0,0,1,143,0,12,6,126,0,27,9,108,0,31,9,46,0,30,85,39,0,10,50,53,0,3,12,45,0,0,1,55,0,5,3,48,0,12,6,42,0,23,12,44,0,8,20,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta42.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,0,28,60,0,0,11,127,0,0,0,144,0,10,0,134,0,52,0,71,0,51,0,20,0,0,83,58,0,0,44,59,0,0,9,53,0,0,0,56,0,8,0,48,0,36,0,47,0,99,0,26,0,0,27,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta70.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,15,0,0,5,37,0,0,7,60,0,20,7,50,0,28,0,12,0,0,14,5,0,0,46,49,0,0,38,106,0,0,29,115,0,0,18,111,0,35,6,79,0,115,0,11,0,0,107,11,2,0,56,40,0,0,13,25,0,0,5,9,0,0,1,3,0,3,0,0,0,24,0,0,0,0,54,1,16,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta34.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,22,57,0,0,23,112,0,6,1,137,0,26,0,115,0,49,0,51,0,35,0,13,0,0,79,71,0,0,43,76,0,0,14,57,0,2,1,53,0,14,0,45,0,48,0,48,0,109,0,28,0,0,21,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta9.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,0,0,18,100,0,9,11,124,0,20,1,120,0,32,0,76,0,35,0,58,0,22,1,17,0,0,76,55,6,0,21,65,0,2,2,52,0,13,1,45,0,20,0,74,0,45,0,62,0,68,16,53,3,0,13,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta104.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,19,55,0,0,12,104,0,14,13,105,0,15,1,113,0,25,0,91,0,22,0,64,0,0,73,65,0,0,50,79,0,0,12,78,0,4,7,57,0,11,1,59,0,19,0,71,0,33,0,80,0,0,26,16,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta86.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,14,0,6,1,19,0,5,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,54,46,1,0,40,120,0,30,3,115,0,79,0,73,0,87,0,24,0,32,0,3,0,4,0,0,0,0,63,21,17,0,10,18,0,3,0,13,0,20,0,14,0,69,0,15,0,139,0,9,0,100,0,6,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta66.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,10,0,2,1,13,0,3,0,11,0,1,0,5,0,0,6,8,0,0,19,39,0,0,30,82,0,0,23,118,0,6,4,134,0,39,0,105,0,74,0,39,0,0,70,53,1,0,51,81,0,0,26,59,0,0,12,36,0,2,1,37,0,14,0,28,0,49,0,24,0,6,41,25,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta81.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,10,0,1,0,2,0,0,5,11,0,0,12,39,0,0,21,76,0,0,12,117,0,0,11,133,0,30,0,111,0,74,0,22,0,0,51,88,1,0,42,96,0,0,28,70,0,0,10,60,0,0,2,45,0,17,0,31,0,72,0,18,0,0,20,19,1,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta46.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,15,57,0,0,8,90,0,6,9,105,0,26,0,82,0,26,0,63,0,24,0,18,0,0,78,67,0,0,30,96,0,0,13,91,0,6,9,73,0,20,0,74,0,43,0,73,0,94,0,44,0,0,26,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta29.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,44,0,0,11,91,0,0,0,104,0,19,0,85,0,33,0,49,0,19,0,13,0,4,0,1,0,0,46,90,0,0,13,91,0,0,0,104,0,19,0,85,0,53,0,68,0,92,13,47,0,86,7,45,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,5,0,36,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta61.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,8,40,0,0,11,68,0,2,5,89,0,23,6,87,0,35,0,56,0,30,0,14,0,0,47,88,3,0,33,108,0,0,20,100,0,2,10,90,0,9,3,78,0,41,0,65,0,110,0,24,0,0,18,20,6,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta35.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,11,0,0,1,15,0,3,0,12,0,3,0,4,0,0,0,0,0,0,0,0,0,0,47,69,0,0,30,126,0,1,4,155,0,40,0,120,0,89,0,55,0,66,0,7,0,14,0,0,0,0,38,37,1,0,10,20,0,1,1,14,0,7,0,12,0,31,0,14,0,107,3,5,0,120,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,52,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta84.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,25,0,3,35,97,0,16,18,114,0,24,1,119,0,36,0,108,0,58,0,54,0,38,0,20,0,6,90,40,4,3,26,43,0,4,6,35,0,5,1,41,0,15,0,40,0,46,0,42,0,94,0,41,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta44.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,0,21,67,0,0,6,114,0,2,0,118,0,32,0,78,0,37,0,37,0,18,0,12,0,0,75,71,0,0,39,66,0,0,6,76,0,2,0,78,0,28,0,64,0,59,0,70,0,107,0,42,0,0,18,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta40.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,18,56,0,0,16,92,0,4,4,133,0,31,0,95,0,40,0,56,0,24,0,12,0,6,77,71,0,0,39,89,0,0,16,78,0,4,7,48,0,19,0,63,0,49,0,55,0,115,0,31,0,3,20,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta51.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,7,32,0,0,5,63,0,0,4,78,0,0,7,91,0,23,0,72,0,26,0,15,0,0,41,98,0,0,29,115,0,0,20,109,0,0,6,114,0,0,9,95,0,28,0,76,0,106,0,22,6,0,16,22,0,0,4,7,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta93.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,39,0,0,11,91,0,6,0,98,0,25,3,74,0,21,5,37,0,12,2,13,0,3,0,2,0,0,64,72,0,0,13,91,0,6,0,98,0,27,3,74,0,38,19,84,0,81,10,69,0,87,6,42,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,1,4,0,37,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta94.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,52,0,0,7,97,0,0,0,104,0,15,0,89,0,26,4,65,0,20,5,25,0,9,1,8,0,9,41,76,0,0,10,94,0,0,0,104,0,18,0,86,0,28,7,72,0,46,20,78,0,107,16,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/content/Crop ROI/ta/ta26.jpg,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,0,14,65,0,6,7,91,0,6,3,95,0,18,0,82,0,21,0,48,0,13,0,28,0,0,69,81,0,0,29,96,0,6,10,88,0,12,3,89,0,17,0,87,0,36,0,99,0,54,0,87,0,0,15,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
